city,date,pm2_5,pm10,no,no2,nh3,co,so2,o3
Delhi,01-01-2015,313.22,607.98,69.16,36.39,33.85,15.2,9.25,41.68
Delhi,02-01-2015,186.18,269.55,62.09,32.87,31.83,9.54,6.65,29.97
Delhi,03-01-2015,87.18,131.9,25.73,30.31,69.55,10.61,2.65,19.71
Delhi,04-01-2015,151.84,241.84,25.01,36.91,130.36,11.54,4.63,25.36
Delhi,05-01-2015,146.6,219.13,14.01,34.92,122.88,9.2,3.33,23.2
Delhi,06-01-2015,149.58,252.1,17.21,37.84,134.97,9.44,3.66,26.83
Delhi,07-01-2015,217.87,376.51,26.99,40.15,134.82,9.78,5.82,28.96
Delhi,08-01-2015,229.9,360.95,23.34,43.16,138.13,11.01,3.31,30.51
Delhi,09-01-2015,201.66,397.43,19.18,38.56,140.6,11.09,3.48,32.94
Delhi,10-01-2015,221.02,361.74,24.79,46.39,134.06,9.7,5.91,34.12
Delhi,11-01-2015,205.41,393.2,28.46,47.29,131.1,10.98,5.54,50.37
Delhi,12-01-2015,212.41,345.63,24.77,44.71,148.51,9.3,5.17,40.08
Delhi,13-01-2015,197.61,301.04,34.28,45.88,145.48,11.52,5.95,39.54
Delhi,14-01-2015,164.39,227.38,20.78,41.17,166.7,10.32,4.85,42.05
Delhi,15-01-2015,166.19,283.93,47.91,56.7,124.64,10.81,6.94,43.25
Delhi,16-01-2015,174.98,309.99,42.33,49.41,136.4,11.46,4.69,34.7
Delhi,17-01-2015,196.46,356.2,42.18,53.04,125.49,8.87,5.13,25.77
Delhi,18-01-2015,201.51,359.75,45.51,53.77,120.45,8.99,5.43,23.22
Delhi,19-01-2015,183.35,305.13,27.32,39.88,148.49,9.02,4.21,25.34
Delhi,20-01-2015,165.63,257.04,16.47,34.23,146.31,8.03,4.11,22.69
Delhi,21-01-2015,159.54,235.27,12.27,22.56,63.23,9.01,7.05,18.56
Delhi,22-01-2015,143.68,183.89,14.75,21.82,39.65,10.58,8.64,6.94
Delhi,23-01-2015,128.73,136.07,11.99,17.35,39.98,8.74,6.77,10.91
Delhi,24-01-2015,164.98,200.02,10.38,15.77,38.77,9.39,8.89,9.35
Delhi,25-01-2015,148.59,203.81,11.82,20.83,45.62,11.44,5.96,16.65
Delhi,26-01-2015,129.34,137.86,12.46,25.66,60.96,10.19,6.78,18.18
Delhi,27-01-2015,154.2,217.2,14.41,30.39,40.96,10.36,6.42,17.11
Delhi,28-01-2015,134.6,156.9,18.96,28.6,49.71,10.21,5.21,15.23
Delhi,29-01-2015,173.13,277,23.14,38.34,62.03,11.74,5.53,16.29
Delhi,30-01-2015,178.04,272.61,19.8,38.43,69.78,11.58,6.43,14.91
Delhi,31-01-2015,158.59,207.06,30.67,41.36,67.66,8.7,5.03,17.51
Delhi,01-02-2015,211.59,371.05,57.56,58.17,96.69,13.08,9.9,23.28
Delhi,02-02-2015,163.64,219.84,13.7,37.25,84.49,10.59,5.31,28.38
Delhi,03-02-2015,157.71,194.09,12.28,31.05,66.38,8.21,5.64,28.56
Delhi,04-02-2015,137.26,147.08,15.21,29.69,53.28,9.11,5.06,15.07
Delhi,05-02-2015,131.76,127.42,23.15,36.51,51.24,8.18,4.85,21.7
Delhi,06-02-2015,151.6,330.99,46.66,67,63.45,5.51,9.13,33.92
Delhi,07-02-2015,160.75,210.52,37.54,57.69,58.15,10.28,6.91,43.44
Delhi,08-02-2015,145.34,215.69,30.54,50.39,66.72,5.39,8.66,30.43
Delhi,09-02-2015,134.67,109.86,19.95,39.18,74.29,5.11,9.7,20.62
Delhi,10-02-2015,153.07,218.23,23.41,42.2,79.54,10.88,5.81,19.02
Delhi,11-02-2015,116.91,316.14,33.79,53.63,95.13,12.64,7.54,27.17
Delhi,12-02-2015,177.98,394.97,30.48,42.73,69.47,13.75,9.2,25.58
Delhi,13-02-2015,167.01,328.43,32.23,44.61,83.96,11.26,7.77,27.62
Delhi,14-02-2015,193.96,412.46,81.47,53.81,137.27,11.73,9.36,34.22
Delhi,15-02-2015,184.06,497.37,44.16,58.15,61.89,13.78,9.13,40.91
Delhi,16-02-2015,152.62,310.74,24.32,44.22,74.74,11.55,6.79,34.36
Delhi,17-02-2015,161.27,195.78,23.71,25.4,75.66,10.3,5.6,41.62
Delhi,18-02-2015,188.2,253.53,69.2,60.29,79.83,16.23,8.65,36.54
Delhi,19-02-2015,159.97,193.78,24.53,40.51,81.44,13.11,5.08,31.88
Delhi,20-02-2015,144.12,162.2,18.1,34.71,81.04,11.45,5.93,31.61
Delhi,21-02-2015,155.38,191.03,35.51,45.11,69.59,14.21,12.24,30.11
Delhi,22-02-2015,124.1,107.61,15.38,31.83,70.25,9.73,5.68,27.19
Delhi,23-02-2015,141.39,157.01,21.95,38.23,36.38,9.29,9.43,36.86
Delhi,24-02-2015,170.16,238.33,36.04,48.4,34.14,14.17,9.28,37.39
Delhi,25-02-2015,148.19,169.57,14.79,29.28,34.91,14.13,5.94,31.57
Delhi,26-02-2015,140.78,171.64,11.34,20.95,23.22,13.61,6.98,28.72
Delhi,27-02-2015,130.42,163.67,13.85,24.75,22.36,12.78,12.12,34.08
Delhi,28-02-2015,105.86,169.28,9.21,20.65,16.49,11.8,12.48,41.38
Delhi,01-03-2015,71.83,98.89,8.49,21.42,12.44,11.62,10.99,22.51
Delhi,02-03-2015,53.71,60.15,11.02,13.43,19.11,10.19,3.21,22.08
Delhi,03-03-2015,83.49,112.1,16.23,23.75,16.04,11.72,5.07,20.83
Delhi,04-03-2015,91.07,139.15,13.71,24.28,17.44,10.64,4.68,25.83
Delhi,05-03-2015,106.57,196.19,25.97,31.12,28.86,9.36,5.97,32.88
Delhi,06-03-2015,101.75,163.14,20.56,26.59,32.04,10.55,5.96,33.67
Delhi,07-03-2015,77.57,90.54,12.07,19.15,16.83,9.48,5.18,23.09
Delhi,08-03-2015,63.24,80.2,13.52,20.35,16.12,8.19,3.98,20.71
Delhi,09-03-2015,76.62,117.38,10.49,18.21,15.2,9.02,4.2,22.85
Delhi,10-03-2015,86.7,150.92,11.44,18.82,18.88,7.98,3.84,25.87
Delhi,11-03-2015,104.29,176.2,14.94,25.63,29.48,10.76,6.3,29.62
Delhi,12-03-2015,115.93,203.75,18.48,32.29,30.72,11.3,7.03,35.05
Delhi,13-03-2015,108.66,173.89,15.61,30.75,23.31,10.23,10.65,34.05
Delhi,14-03-2015,67.94,105.29,14.3,29.78,29.21,9.18,10.14,23.39
Delhi,15-03-2015,38.89,46.68,9.49,17.76,30.59,8.23,4.25,22
Delhi,16-03-2015,45.39,74.14,10.2,17.14,33.16,7.87,8.8,25.55
Delhi,17-03-2015,55.55,104.33,12.18,20.96,39.8,10.45,7.19,23.11
Delhi,18-03-2015,50.59,95.56,9.32,16.6,39.16,7.83,3.6,27.5
Delhi,19-03-2015,69.51,136.67,14.05,23.77,36.77,7.89,4.97,27.07
Delhi,20-03-2015,96.62,168,19.15,29.04,35.07,9.59,6.66,29.01
Delhi,21-03-2015,96.28,172.91,20.18,29.21,32.01,8.82,7.31,25.97
Delhi,22-03-2015,72.2,122.12,9.39,20.27,32.52,8.5,4.4,25.48
Delhi,23-03-2015,78.47,131.42,12.57,23.04,32.13,8.6,4.07,27.1
Delhi,24-03-2015,91.87,179.36,21.3,30.01,31.79,10.1,7.35,34.78
Delhi,25-03-2015,107.26,201.08,21.52,33.82,27.92,11.69,11.82,45.78
Delhi,26-03-2015,109.78,217.9,24.1,33.02,28,12.67,9.3,40
Delhi,27-03-2015,62.27,117.81,12.01,24.76,27.34,9.29,10.91,31.08
Delhi,28-03-2015,102.22,212.96,22.14,29.41,32.82,10.47,17.16,40.23
Delhi,29-03-2015,104.36,202.01,23.55,33.86,37.35,14.42,16.92,32.84
Delhi,30-03-2015,44.19,57,7.11,17.6,28.77,9.58,7.75,26.81
Delhi,31-03-2015,55.66,78.64,10.22,20.13,30.62,9.56,9.34,34.15
Delhi,01-04-2015,112.86,167.6,24.6,32.71,36.05,10.15,19.48,38.45
Delhi,02-04-2015,78.51,112.78,9.82,20.54,31.04,6.72,14.37,35.54
Delhi,03-04-2015,66.52,76.05,11.21,18.47,35.48,8.24,10.62,24.85
Delhi,04-04-2015,62.56,86.11,10.66,24.96,28.46,5.52,12.94,27.98
Delhi,05-04-2015,78.61,145.1,13,27.75,32.3,7.97,16.72,40.79
Delhi,06-04-2015,119.7,195.47,34.3,32.83,44.66,11.01,16.63,30.32
Delhi,07-04-2015,66.09,95.81,7.57,24.47,29.78,7.29,8.34,43.23
Delhi,08-04-2015,95.34,120.2,11.64,34.72,24.84,9.28,17.99,61.68
Delhi,09-04-2015,63.57,148.17,11.33,35.15,30.04,6.57,10.48,35.18
Delhi,10-04-2015,96.56,203.67,17.46,52.77,30.32,4.63,15.8,59.88
Delhi,11-04-2015,131.39,234.65,22.86,59.52,34.01,5.84,21.5,73.72
Delhi,12-04-2015,75.35,91.73,9.63,45.3,28.79,7.73,13.08,49.21
Delhi,13-04-2015,86.49,116.62,14.18,50.3,38.86,3.67,14.99,62.52
Delhi,14-04-2015,77.07,132.68,13.41,42.65,36.68,6.85,14.04,55.44
Delhi,15-04-2015,98.79,161.43,18.39,47.41,34.8,11.65,13.75,31.14
Delhi,16-04-2015,81.81,164.56,18.2,44.06,37.84,5.94,21.44,59.29
Delhi,17-04-2015,65.78,180.67,18.75,40.09,30.04,7.38,14.34,54.47
Delhi,18-04-2015,119.82,268.65,26.27,51.11,28.99,8.21,17.21,65.72
Delhi,19-04-2015,125.53,308.82,32.69,64.73,34.39,8.84,18.02,65.08
Delhi,20-04-2015,121.51,336.63,18.14,60.41,33.63,6.75,20.98,87.04
Delhi,21-04-2015,114.5,327.81,23.52,50.7,30.3,6.84,19.38,74.49
Delhi,22-04-2015,101.83,279.41,26.26,55.27,24.36,7.36,19.29,69.41
Delhi,23-04-2015,118.57,273.68,33.93,76.46,29.32,6.58,21.81,76.14
Delhi,24-04-2015,143.22,313.53,42.58,88.61,36.5,6.42,26.89,89.42
Delhi,25-04-2015,106.76,318.88,22.5,58.87,37,6.75,17.56,93.54
Delhi,26-04-2015,65.36,160.3,13.17,31.23,32.83,8.44,12.67,77.43
Delhi,27-04-2015,67.08,174.5,13.18,35.54,32.27,4.76,11.92,70.74
Delhi,28-04-2015,81.37,141.25,11.98,34.88,29.46,4.67,13.97,70.42
Delhi,29-04-2015,63.76,131.56,12.09,42.98,29.93,7.16,13.98,61.86
Delhi,30-04-2015,60.56,171.42,12,43.9,29.08,7.33,12.85,60.18
Delhi,01-05-2015,76.1,192.81,13.14,42.99,26.55,7.63,13.1,53.16
Delhi,02-05-2015,72.66,206.1,25.56,62.09,26.99,9.46,16.16,43.06
Delhi,03-05-2015,121.94,334.02,52.12,83.3,35.46,11.95,19.43,41.71
Delhi,04-05-2015,108.98,326.71,52,85.5,31.33,8.08,17.53,37.7
Delhi,05-05-2015,145.99,366.85,75.13,107.85,35.82,6.65,26,50.27
Delhi,06-05-2015,171.33,346.98,53.42,87.88,39.27,7.1,25.26,92.66
Delhi,07-05-2015,117.76,343.12,19.74,63.18,35.52,9.64,24.63,75.6
Delhi,08-05-2015,90.66,305.38,25.55,56.54,30.52,6.65,20.79,74.84
Delhi,09-05-2015,106.4,285.38,43.33,63.57,34.25,9.35,18.15,76.38
Delhi,10-05-2015,101.21,283.47,20.83,57.51,31.32,10.6,16.92,67.97
Delhi,11-05-2015,97.57,336.82,11.91,42.7,36.11,8.79,15.11,87.93
Delhi,12-05-2015,96.34,293.26,11.54,43.04,52.21,6.27,10.84,83.43
Delhi,13-05-2015,83.42,174.52,10.5,48.61,56.95,8.14,9.08,55.62
Delhi,14-05-2015,78.06,196.08,16.38,42.22,47.74,7.24,10.42,57.1
Delhi,15-05-2015,97.87,240.34,27.46,63.55,44.08,10.81,15.02,77.87
Delhi,16-05-2015,77.52,186.28,24.05,75.5,41.94,6.17,15.03,73.24
Delhi,17-05-2015,97.16,188.39,15.83,57.63,43.23,8.4,20.15,70.29
Delhi,18-05-2015,66.85,172.35,9.2,47.64,40.95,7.46,15.04,79.02
Delhi,19-05-2015,89.85,240.31,16.42,75.47,40.32,8.04,14.58,79.55
Delhi,20-05-2015,67.41,176.25,21.7,52.69,42.24,6.11,20.3,57.17
Delhi,21-05-2015,75.54,335.13,27.16,53.03,56.95,8.25,14.85,42.61
Delhi,22-05-2015,67.91,235.99,34.97,56.84,45.91,8.32,14.77,64.34
Delhi,23-05-2015,69.02,313.73,38.94,52.79,36.5,7.06,10.73,66.63
Delhi,24-05-2015,79.1,251.52,32.09,56.29,37.22,8.56,18.96,60.08
Delhi,25-05-2015,117.27,340.66,51.72,60.65,40.26,7.66,11.78,95.72
Delhi,26-05-2015,96.09,311.08,24.98,51.77,33.51,5.25,9.9,79.4
Delhi,27-05-2015,84.71,231.35,42.01,70.43,29.05,8.54,17.48,80.71
Delhi,28-05-2015,182.76,436.17,54.87,72.67,35.74,6.89,14.33,83.33
Delhi,29-05-2015,106.61,275.6,37.21,64.94,41.74,8.48,12.9,76.1
Delhi,30-05-2015,92.68,239.12,47.05,65.26,40.66,7.59,17.68,69.95
Delhi,31-05-2015,73.62,236.8,19.04,41.86,36.27,7.12,13.08,87.47
Delhi,01-06-2015,49.42,175.39,15.74,48.55,35.12,5.03,9.96,72.89
Delhi,02-06-2015,52.51,117.86,18.64,54.29,46.09,6.67,6.73,56.2
Delhi,03-06-2015,65.28,137.7,24.46,65.25,54.47,4.98,6.31,41.92
Delhi,04-06-2015,85.45,170.55,15.02,62.38,57.58,3.83,5.53,63
Delhi,05-06-2015,83.02,241.67,16.05,62.63,75,11.36,4.12,52.03
Delhi,06-06-2015,44.54,119.29,11.64,46.37,71.88,11.94,7.37,37.09
Delhi,07-06-2015,85.03,186.2,25.76,77.07,46.57,3.51,9.53,88.63
Delhi,08-06-2015,137.7,269.3,52.45,109.34,50.63,1.56,10.44,86.2
Delhi,09-06-2015,136.05,393.7,45.61,76.88,46.56,1.38,8.84,58
Delhi,10-06-2015,63.77,166.31,12.93,31.27,43.33,2.58,5.91,56.84
Delhi,11-06-2015,115.57,259.73,4.41,32.99,35.31,1.24,6.02,138.5
Delhi,12-06-2015,83.29,180.06,14.51,36.36,40.11,1.19,5.52,68.6
Delhi,13-06-2015,73.7,158.24,24.38,52.9,41.36,1.36,5.34,53.02
Delhi,14-06-2015,74.56,121.44,15.9,68.76,56.02,1.35,5.33,60.88
Delhi,15-06-2015,106.11,206.42,17.76,72.79,60.68,1.62,6.3,86.86
Delhi,16-06-2015,132.21,282.05,45.43,81.57,59.1,1.73,6.16,82.42
Delhi,17-06-2015,123.56,271.79,32.84,70.96,55.88,1.57,6.95,74.01
Delhi,18-06-2015,132.21,268.84,34.59,94.25,59.55,1.82,9.31,87.24
Delhi,19-06-2015,110.65,216.46,10.75,65.21,55.65,1.38,7.8,76.58
Delhi,20-06-2015,80.31,160.22,5.92,52.7,48.06,1.29,10.22,69.37
Delhi,21-06-2015,59.73,82.7,7.05,50.78,66.21,1.59,6.11,52.78
Delhi,22-06-2015,85.4,139.2,10.93,58.88,50.28,1.34,6.18,59.49
Delhi,23-06-2015,101.99,152.18,18.2,61.18,51.94,1.41,7.9,77.04
Delhi,24-06-2015,126.07,214.45,14.98,60.31,62.47,1.37,8.09,83.13
Delhi,25-06-2015,37.59,62.38,17.17,44.72,50.86,1.25,7.67,46.7
Delhi,26-06-2015,76,182.48,32.6,46.88,45.56,1.04,6.84,60.99
Delhi,27-06-2015,69.46,195.2,19.12,38.55,42.36,1.01,7.28,53.19
Delhi,28-06-2015,79.84,214.78,20.29,47.19,41.99,1.13,7.53,58.34
Delhi,29-06-2015,48.5,96.78,5.47,38.37,43.97,1.07,7.74,52.21
Delhi,30-06-2015,53.79,109.92,8.54,46.06,41.11,1.05,9.15,58.33
Delhi,01-07-2015,57.99,135.43,8.88,49.64,40.5,1.06,8.88,61.42
Delhi,02-07-2015,67.12,175.9,12.29,52.45,39.09,1.12,6.86,61.7
Delhi,03-07-2015,65.25,219.31,19.11,37.09,37.32,0.99,8.91,59.66
Delhi,04-07-2015,88.75,212.16,20.9,35.54,61.61,0.98,7.24,56.61
Delhi,05-07-2015,135.92,435.2,19.63,36.89,64.99,1.17,6.42,58.36
Delhi,06-07-2015,60.27,143.86,15.17,44.07,38.68,1.1,7.91,58.07
Delhi,07-07-2015,52.2,78.64,12.97,51.7,42.09,1.34,7.82,53.72
Delhi,08-07-2015,67.92,127.38,11.17,52.69,42.84,1.17,7.94,53.94
Delhi,09-07-2015,65.95,128.93,25.82,53.39,48.61,1.4,7.86,42.58
Delhi,10-07-2015,47.68,95.1,26.94,46.71,53.64,1.26,8.97,35.79
Delhi,11-07-2015,29.08,41.31,31.49,51.39,42.6,7.23,8.61,54.03
Delhi,12-07-2015,32.29,34.16,12.34,32.77,48.01,1.27,7.15,40.41
Delhi,13-07-2015,36.68,54.36,12.21,37.71,41.83,1.3,8.11,37.7
Delhi,14-07-2015,44.48,112.83,13.94,43.46,49.32,1.3,8.04,46.71
Delhi,15-07-2015,63.79,243.97,30.37,38.05,44.18,1.07,9.62,52.2
Delhi,16-07-2015,77.2,244.69,22.06,36.72,31.83,1.02,10.29,72.44
Delhi,17-07-2015,77.99,148.95,13.99,42.07,40.17,1.88,12.46,61.43
Delhi,18-07-2015,71.11,148.87,24.83,48.79,42.26,1.84,10.77,56.32
Delhi,19-07-2015,67.39,144.11,23.65,52.87,42.68,1.28,10.4,59.05
Delhi,20-07-2015,49.58,83.22,16.89,62.37,41.37,1.24,10.17,61.55
Delhi,21-07-2015,40.97,78.76,12.25,46.3,38.36,1.14,12.19,46.98
Delhi,22-07-2015,38.97,85.89,19.43,41.41,36.49,2.73,20.43,44.49
Delhi,23-07-2015,34.02,81.25,11.59,39.98,33.95,2.42,16.71,49.72
Delhi,24-07-2015,46.13,94.49,9.1,43.99,37.38,0.98,16.01,47.11
Delhi,25-07-2015,46.01,97,10.2,42.86,37.05,1,15.58,45.9
Delhi,26-07-2015,29.81,86.01,8.06,30.66,33.05,0.81,15.09,40.73
Delhi,27-07-2015,22.82,53.28,10.02,33.21,30.92,0.83,12.69,36.65
Delhi,28-07-2015,24.69,51.98,10.03,40.25,28.99,0.74,7.61,38.49
Delhi,29-07-2015,29.04,56.7,12.18,35.69,28.56,0.66,9.68,35.89
Delhi,30-07-2015,25.76,47.91,13.51,32.96,29.31,1.2,9.49,26.26
Delhi,31-07-2015,37.85,122.18,27.39,35.9,25.17,1.6,9.7,36.57
Delhi,01-08-2015,41.32,126.33,29.5,35.14,23.1,1.08,10.8,41.27
Delhi,02-08-2015,47.81,123.24,40.08,37.96,24.2,0.82,10.27,46.38
Delhi,03-08-2015,56.02,154.28,28.95,40.17,30.76,0.78,8.75,45.97
Delhi,04-08-2015,54.46,136.88,19.25,46.74,31.77,1.21,9.72,56.88
Delhi,05-08-2015,59.13,117.08,25.28,52.78,37.94,1.67,10.41,54.66
Delhi,06-08-2015,65.47,126.56,24.45,52.51,37.79,1.17,10.73,60.57
Delhi,07-08-2015,64.58,154.92,19.7,48.24,39.64,1.75,10.22,68.17
Delhi,08-08-2015,70.05,149.92,21.3,50.51,43.18,2.26,7.68,62.76
Delhi,09-08-2015,55.51,105.17,31.18,39.47,36.5,1.24,5.83,45.4
Delhi,10-08-2015,82.27,140.54,50.39,45.46,35.68,1.43,6.9,61.52
Delhi,11-08-2015,77.04,137.74,31.89,49.43,41.69,2.11,6.23,62.67
Delhi,12-08-2015,52.45,87.66,17.96,45.71,39.85,1.3,6.69,55.37
Delhi,13-08-2015,61.66,116.55,47.8,52.76,39.16,1.16,9.82,80.63
Delhi,14-08-2015,65.67,159.75,25.2,50.96,38.58,1.52,10.82,69.27
Delhi,15-08-2015,51.4,91.81,15.68,44.4,33.42,0.94,10.53,44.93
Delhi,16-08-2015,55.71,93.33,37.6,48.39,33.29,1.06,10.46,44.79
Delhi,17-08-2015,61.84,134.2,28.12,44.41,29.73,1.09,11.22,45.05
Delhi,18-08-2015,60.65,126.2,18.21,56.15,32.71,1.02,12.39,48.86
Delhi,19-08-2015,34.42,124.17,28.15,36.47,25.85,0.87,9.63,38.86
Delhi,20-08-2015,40.83,210.86,32.66,32,20.57,0.78,11.59,42.13
Delhi,21-08-2015,50.97,214.05,42.48,35.87,21.67,1.12,12.09,57.47
Delhi,22-08-2015,46.74,149.06,26.74,40.28,28.2,0.9,9.56,52.48
Delhi,23-08-2015,44.67,138.12,21.72,33.76,33.25,0.78,9.53,33.94
Delhi,24-08-2015,37.39,108.4,31.1,44.61,38.16,0.97,10.67,38.73
Delhi,25-08-2015,52.06,222.39,21.93,39.88,36.07,0.93,9.12,44.9
Delhi,26-08-2015,57.52,236.94,24.24,37.85,31.88,1.08,9.36,40.43
Delhi,27-08-2015,61.47,237.68,32.28,40.41,25.74,1.35,10.59,56.61
Delhi,28-08-2015,77.76,206.22,12.44,50.74,32.56,1.64,11.92,64.07
Delhi,29-08-2015,68.53,260.48,35.03,49.3,31.16,1.09,11.11,65.56
Delhi,30-08-2015,57.85,230.76,28.21,39.84,28.16,1.11,10.39,62.61
Delhi,31-08-2015,51.67,220.14,24.52,32.53,23,0.96,12.77,60.73
Delhi,01-09-2015,73.78,230.34,17.83,27.42,18.96,1.28,10.45,61.33
Delhi,02-09-2015,97.63,318.24,31.64,29.16,18.6,1.14,10.79,72.47
Delhi,03-09-2015,99.5,278.36,33.04,35.31,17.86,1.17,9.82,72.94
Delhi,04-09-2015,97.31,284.54,50,41.7,23.02,1.36,14.94,71.5
Delhi,05-09-2015,76.43,201.89,24.24,29.5,26.99,1.38,16.93,56.59
Delhi,06-09-2015,61.69,168.63,17.36,27.81,23.17,1.19,16.71,49.32
Delhi,07-09-2015,55.19,179.42,27.91,35.49,23.76,1.04,12.97,52.24
Delhi,08-09-2015,63.79,219.51,25.93,38.36,27.35,1.07,10.92,61.95
Delhi,09-09-2015,58.48,195.05,20.38,36.2,22.77,1.02,11.57,68.21
Delhi,10-09-2015,60.29,184.78,20.95,42.1,24.07,1.06,11.53,68.49
Delhi,11-09-2015,67.35,181.99,16.4,46.81,34.81,1.13,10.98,68.81
Delhi,12-09-2015,87.55,178.57,20.95,54.45,46.05,1.22,10.51,69.36
Delhi,13-09-2015,84.57,171.76,16.76,45.36,51.19,1.21,9.91,64.05
Delhi,14-09-2015,111.58,236.34,22.48,60.71,43.99,1.51,10.43,79.29
Delhi,15-09-2015,108.78,217.16,14.94,56.31,46.66,1.37,10.4,75.63
Delhi,16-09-2015,91.18,190.99,8.55,46.44,49.72,1.15,9.27,69.61
Delhi,17-09-2015,104.85,250.21,23.06,60.96,48.13,1.4,11.68,85.86
Delhi,18-09-2015,56.19,129.11,14.26,43.3,40.48,1.22,10.85,48.8
Delhi,19-09-2015,67.62,125.24,19.82,49.83,47.21,1.14,9.75,51.78
Delhi,20-09-2015,64.38,141.89,20.17,62.73,39.93,1.1,9.27,58.49
Delhi,21-09-2015,45.65,109.7,14.64,62.69,27.96,1.16,13.55,48.02
Delhi,22-09-2015,35.75,70.38,12.73,38.78,23.06,0.95,11.57,39.83
Delhi,23-09-2015,34.89,101.42,16.55,31.17,18.66,0.98,12.34,37.26
Delhi,24-09-2015,63.06,187.9,40.7,39.16,18.24,1.21,13.26,48.78
Delhi,25-09-2015,82.39,222.71,53.19,45.09,22.95,1.5,11.8,53.1
Delhi,26-09-2015,88.08,254.8,66.49,45.96,29.98,1.63,11.17,54.87
Delhi,27-09-2015,89.75,252.06,53,44.13,30.43,1.49,9.76,68.69
Delhi,28-09-2015,69.57,190.18,24.23,43.41,26.35,1.25,10.38,53.82
Delhi,29-09-2015,68.34,172.35,22.57,48.19,25.2,1.16,10.68,54.68
Delhi,30-09-2015,61.08,155.26,17.52,42.91,21.93,1.1,9.59,52.91
Delhi,01-10-2015,85.7,205.18,33,54.68,22.52,1.49,11.42,60.57
Delhi,02-10-2015,97.62,220.56,33.74,52.53,26.24,1.58,9.77,64.01
Delhi,03-10-2015,103.58,293.23,31,54.93,24.31,1.72,11.41,47.52
Delhi,04-10-2015,145.97,335.82,62.2,62.84,34.91,2.26,15.08,44.92
Delhi,05-10-2015,180.52,347.95,80.34,75.42,36.94,3.15,17.32,45.8
Delhi,06-10-2015,151.57,355.56,71.68,65.07,41.76,2.19,11.35,42.22
Delhi,07-10-2015,144.04,305.35,25.78,57.05,37.01,1.73,11.15,49.32
Delhi,08-10-2015,148.44,291.66,35.13,58.32,29.59,1.96,12.13,66.62
Delhi,09-10-2015,130.22,284.27,56.83,65.15,27.47,2.5,15.27,63.16
Delhi,10-10-2015,147.71,287.93,100.27,61.29,29.69,2.48,13.94,58.24
Delhi,11-10-2015,111.34,246.3,87.94,51.83,30.83,2.02,12.01,62.02
Delhi,12-10-2015,100.7,232.58,74.45,52.92,33.46,1.98,14.75,65.55
Delhi,13-10-2015,97.67,189.31,25.13,48.92,35.14,1.89,11.84,73.28
Delhi,14-10-2015,75.81,155.25,14.33,43.47,28.75,1.61,10.89,67.89
Delhi,15-10-2015,95.24,199.77,42.32,60.8,31.11,2.13,10.84,77.91
Delhi,16-10-2015,148.29,301.61,60.16,68.24,33.05,2.07,11.98,84.74
Delhi,17-10-2015,90.66,137.89,38.65,20.29,6.78,1.62,7.56,44.21
Delhi,18-10-2015,156.71,263.15,27.5,41.09,21.49,1.63,10.14,71.1
Delhi,19-10-2015,170.28,312.88,56.52,61.67,33.27,2.08,16.24,92.96
Delhi,20-10-2015,198.1,336.47,91.29,74.62,36.75,2.17,16.73,101.74
Delhi,21-10-2015,158.04,265.39,23.76,46.9,37.48,2.98,15.64,79.5
Delhi,22-10-2015,116.98,213.49,24.37,32.96,22.53,2.6,13.27,48.74
Delhi,23-10-2015,143.73,289.01,54.93,67.38,30.27,2.05,21.35,69.55
Delhi,24-10-2015,169.22,341.7,90.18,71.38,34.26,3.07,18.2,47.92
Delhi,25-10-2015,147.65,281.8,33.05,56.46,28.26,1.78,13.81,65.83
Delhi,26-10-2015,101.61,214.37,23.78,47.8,23.85,1.58,20.57,85.73
Delhi,27-10-2015,113.2,260.46,30.2,49.25,26.14,1.74,21.2,63.88
Delhi,28-10-2015,112.89,254.24,32.12,43.78,22.81,2.07,18.61,71.98
Delhi,29-10-2015,95.72,183.08,25.74,57.74,25.55,1.89,24.29,73.26
Delhi,30-10-2015,108.4,156.58,24.98,42.63,28.72,2.29,18.92,60.56
Delhi,31-10-2015,245.97,274.06,36.55,35.11,35.77,1.74,17.66,42.32
Delhi,01-11-2015,277.53,379.38,60.39,60.17,51.64,2.41,28.58,84.99
Delhi,02-11-2015,232.4,361,67.14,68.4,42.75,2.05,31.66,136.67
Delhi,03-11-2015,244.78,385.66,51.06,82.74,45.66,2.09,29.19,99.91
Delhi,04-11-2015,293.49,401.49,105.88,87.47,56.81,2.54,31.58,114.43
Delhi,05-11-2015,161.78,234.94,44.61,63.78,45.99,1.76,21.21,75.71
Delhi,06-11-2015,153.33,260.04,35.14,58.13,46.52,2.56,20.9,69.95
Delhi,07-11-2015,353.86,496.61,42.74,86.59,67.43,2.76,19.96,107.69
Delhi,08-11-2015,217.55,356.92,32.59,75.98,49.64,2.84,31.77,103.4
Delhi,09-11-2015,201.44,364.2,88.69,79.2,55.64,2.01,40.75,108.12
Delhi,10-11-2015,249.95,452.96,88.06,84.89,69.34,2.64,33.72,115.45
Delhi,11-11-2015,219.68,408.52,24.64,55.72,48.34,1.5,25.96,89.58
Delhi,12-11-2015,258.48,398.16,30.46,54.69,47.57,1.84,28.58,75.26
Delhi,13-11-2015,291.66,469.38,27.58,61.66,50.58,1.75,21.15,101.14
Delhi,14-11-2015,221.68,377.4,19.84,60.05,48.04,1.72,21.27,90.08
